1100,86014,R.,Apinages,prox.,a,R.,Dr.,Paulo,Vieira,(Sentido,Perdizes/Pinheiros),,,,,,,,
7550,9904053,Av.,Aricanduva,alt.,do,n0,12.7,(Sentido,Radial,Leste/Sao,Mateus),,,,,,,,
7551,9904052,Av.,Aricanduva,alt.,do,n0,12.011,(Sentido,Sao,Mateus/Radial,Leste),,,,,,,,
7584,9904040,Av.,Aricanduva,prox.,a,Rua,Funilândia,(Mar.,Tiete/Sao,Mateus),,,,,,,,,
7585,9904040,Av.,Aricanduva,prox.,a,Rua,Funilândia,(Mar.,Tiete/Sao,Mateus),,,,,,,,,
7563,9904073,Av.,Calim,Eid,oposto,a,R.,Altos,Verdes,(Sentido,Bairro/Centro),,,,,,,,
7564,9904074,Av.,Calim,Eid,prox.,R.,Taru,(Sentido,Centro/Bairro),,,,,,,,,,
7569,9904049,Av.,Conde,de,Frontin,antes,da,R.,Pinhalzinho,(Centro/Bairro),-,FX,1,2,e,3,,,
7570,9904048,Av.,Conde,de,Frontin,antes,da,R.,Pinhalzinho,(Centro/Bairro),-,FX,4,e,5,,,,
7571,9904051,Av.,Conde,de,Frontin,oposto,a,R.,Pinhalzinho,(Bairro/Centro),-,FX,1,2,e,3,,,
7572,9904050,Av.,Conde,de,Frontin,oposto,a,R.,Pinhalzinho,(Bairro/Centro),-,FX,4,e,5,,,,
7522,9904047,Av.,Eusebio,Matoso,prox.,ao,Shopping,Eldorado,(Bairro/Centro)-Fx,Exclus,onibus,,,,,,,,
7523,9904047,Av.,Eusebio,Matoso,prox.,ao,Shopping,Eldorado,(Sentido,Bairro/Centro),,,,,,,,,
7524,9904045,Av.,Eusebio,Matoso,apos,R.,Cardeal,Arcoverde,#NAME?,Exclus,onibus,,,,,,,,
7525,9904046,Av.,Eusebio,Matoso,apos,a,R.,Cardeal,Arcoverde,(Sentido,Centro/Bairro),,,,,,,,
7510,9904003,Av,Itaquera,prox,R,Guiomar,de,Ataliba,Penteado,(Sent.,Radial,Leste/Itaquera),,,,,,,
7511,9904004,Av.,Itaquera,prox.,Av.,Sylvio,Torres,(Sentido,Itaquera/Radial,Leste),,,,,,,,,
7512,9904013,Av.,Jacu-Pessego/N.Trab.,apos,Estr.,dos,Monos,(Sent.,Sao,Miguel/Sao,Mateus),,,,,,,,
7541,9904017,Av,Jacu-Pessego/N.Trab.,oposto,R,Cel,Manuel,F.,de,Souza,(S.Miguel/S.Mateus),,,,,,,,
7542,9904018,Av.,Jacu-Pessego/N.Trab.,apos,R,Cel,Manuel,F.,de,Souza,(S.Mateus/S.Miguel),,,,,,,,
7543,9904035,Av.,Jacu-Pessego/N.Trab.,apos,R.,Shinzaburo,Mizutani,(S.Miguel/S.Mateus),,,,,,,,,,,
7539,9904099,Av.,Jacu-Pessego/N.Trab,antes,da,R.,Iososuke,Okaue,(S.Miguel/S.Mateus),,,,,,,,,,
7540,9904100,Av.,Jacu-Pessego/N.Trab,antes,da,R.,Jaime,Ribeiro,Wright,(S.Mateus/S.Miguel),,,,,,,,,
7578,9904085,Av.,Jose,Pinheiro,Borges,300m,antes,da,R.,Bento,Munhoz,(Sentido,Centro/Bairro),,,,,,
7561,9904081,Av.,Jose,Pinheiro,Borges,antes,da,R.,Itagimirim,(Sentido,Centro/Bairro),,,,,,,,
7562,9904082,Av.,Jose,Pinheiro,Borges,antes,da,R.,Itagimirim,(Sentido,Bairro/Centro),,,,,,,,
7530,9904015,Av.,Nove,de,Julho,sob,Vd.,Nove,de,Julho,(Sent.,Centro/Bairro)-Fx,Exclus,onibus,,,,,
7531,9904015,Av.,Nove,de,Julho,sob,Vd.,Nove,de,Julho,(Sentido,Centro/Bairro),,,,,,,
7532,9904016,Av.,Nove,de,Julho,sob,Vd.,Nove,de,Julho,(Sent.,Bairro/Centro)-Fx,Exclus,onibus,,,,,
7533,9904016,Av.,Nove,de,Julho,sob,Vd.,Nove,de,Julho,(Sentido,Bairro/Centro),,,,,,,
7534,9904023,Av.,Nove,de,Julho,alt.,da,R.,Prof.,Picarolo,(Bairro/Centro)-Fx,Exclus,onibus,,,,,,
7535,9904023,Av.,Nove,de,Julho,alt.,da,R.,Prof.,Picarolo,(Sentido,Bairro/Centro),,,,,,,
7536,9904024,Av.,Nove,de,Julho,alt.,R.,Eng.,Monlevade,(Sentido,Centro/Bairro)-Fx,Exclus,onibus,,,,,,
7537,9904025,Av.,Nove,de,Julho,alt.,R.,Eng.,Monlevade,(Centro/Bairro)-Fx2,#NAME?,Exclus,onibus,,,,,,
7538,9904025,Av.,Nove,de,Julho,alt.,R.,Eng.,Monlevade,(Sentido,Centro/Bairro),,,,,,,,
7518,9904026,Av.,Nove,de,Julho,prox.,R.,Martinica,(Sent.,Centro/Bairro),-,Fx,Exclus,onibus,,,,,
7519,9904026,Av.,Nove,de,Julho,prox.,R.,Martinica,(Sentido,Centro/Bairro),,,,,,,,,
7520,9904027,Av.,Nove,de,Julho,antes,da,Av.,Brasil,(Sent.,Bairro/Centro),-,Fx,Exclus,onibus,,,,
7521,9904027,Av.,Nove,de,Julho,antes,da,Av.,Brasil,(Sentido,Bairro/Centro),,,,,,,,
7573,9904080,Av.,Paes,de,Barros,alt.,do,n0,3.42,(Sentido,Centro/Bairro)-Fx,Exclus,onibus,,,,,,
7574,9904080,Av.,Paes,de,Barros,alt.,do,n0,3.42,(Sentido,Centro/Bairro),,,,,,,,
7575,9904093,Av.,Paes,de,Barros,antes,da,R.,Juventus,(Sentido,Bairro/Centro)-Fx,Exclus,onibus,,,,,,
7576,9904093,Av.,Paes,de,Barros,antes,da,R.,Juventus,(Sentido,Bairro/Centro)-FX,2,,,,,,,
7577,9904098,Av.,Paes,de,Barros,antes,da,R.,Juventus,(Sentido,Bairro/Centro),,,,,,,,
7557,9904077,Av.,Reboucas,alt.,do,n0,2.38,(Sentido,Centro/Bairro)-Fx,Exclus,onibus,,,,,,,,
7558,9904077,Av.,Reboucas,alt.,do,n0,2.38,(Sentido,Centro/Bairro),,,,,,,,,,
7559,9904078,Av.,Reboucas,alt.,do,n0,2.38,(Sentido,Bairro/Centro)-Fx,Exclus,onibus,,,,,,,,
7560,9904078,Av.,Reboucas,alt.,do,n0,2.38,(Sentido,Bairro/Centro),,,,,,,,,,
7545,9904075,Av.,Reboucas,oposto,Al.,Lorena,(Sentido,Centro/Bairro)-Fx,Exclus,onibus,,,,,,,,,
7546,9904075,Av.,Reboucas,oposto,Al.,Lorena,(Sentido,Centro/Bairro),,,,,,,,,,,
7547,9904076,Av.,Reboucas,apos,Al.,Lorena,(Sentido,Bairro/Centro)-Fx,Exclus,onibus,,,,,,,,,
7548,9904076,Av.,Reboucas,apos,Al.,Lorena,(Sentido,Bairro/Centro),,,,,,,,,,,
7500,9904056,Av.,Rio,Branco,prox.,Al.,Nothmann,(Sent.,Centro/Bairro)-Faixa,Exclus.,onibus,,,,,,,,
7514,9904008,Av.,Salim,Farah,Maluf,prox.,Av.,Vila,Ema,(Sent.,Marg.Tiete/V.Prudente),FX,1,e,2,,,,
7515,9904007,Av.,Salim,Farah,Maluf,prox.,Av.,Vila,Ema,(Sent.,Marg.Tiete/V.Prudente),FX,3,4,e,5,,,
7526,9904012,Av.,Salim,F.,Maluf,oposto,R.,Florindo,Bras,(V.Prudente/Marg.Tiete),FX,1,2,e,3,,,,
7527,9904011,Av.,Salim,F.,Maluf,oposto,R.,Florindo,Bras,(V.Prudente/Marg.Tiete),FX,4,5,e,6,,,,
7528,9904010,Av.,Salim,F.,Maluf,prox.,R.,Florindo,Bras,(Sent.,Marg.Tiete/V.Prudente),FX,1,2,e,3,,,
7529,9904009,Av.,Salim,F.,Maluf,prox.,R.,Florindo,Bras,(Sent.,Marg.Tiete/V.Prudente),FX,4,5,e,6,,,
7552,9904087,Av.,Salim,Farah,Maluf,prox.,R.,Fausto,Cleva,(Sentido,Marg.Tiete/V.Prudente),,,,,,,,
7502,9904019,Av.,Santos,Dumont,oposto,R.,Rodolfo,Miranda,#NAME?,Centro/Bairro,#NAME?,1,,,,,,,
7503,9904020,Av.,Santos,Dumont,oposto,R.,Rodolfo,Miranda,#NAME?,Centro/Bairro,#NAME?,4,5,e,6,,,,
7504,9904021,Av.,Santos,Dumont,prox.,R.,Rodolfo,Miranda,#NAME?,Bairro/Centro,-,fx,1,2,e,3,,,
7505,9904022,Av.,Santos,Dumont,prox.,R.,Rodolfo,Miranda,#NAME?,Bairro/Centro,-,fx,4,5,e,6,,,
7506,9904029,Av.,Sao,Joao,apos,Av.,Duque,de,Caxias,(Sent.Centro/Bairro)-Faixa,Exclus,onibus,,,,,,,
7507,9904029,Av.,Sao,Joao,apos,Av.,Duque,de,Caxias,(Sentido,Centro/Bairro),,,,,,,,
7586,9904066,Av.,Sao,Miguel,prox.,A,Rua,Pau,D´Arco-Roxo,(,Sao,Paulo),Sentido,Centro/Bairro),,,,,
7587,9904066,Av.,Sao,Miguel,prox.,A,Rua,Pau,D´Arco-Roxo,(,Sao,Paulo),Sentido,Centro/Bairro),,,,,
7516,9904005,R.,Dr.,Assis,Ribeiro,oposto,R.,Serra,de,Itaqueri,(Sentido,Sao,Miguel/Penha),,,,,,
7517,9904006,R.,Dr.,Assis,Ribeiro,prox.,R.,Serra,de,Itaqueri,(Sentido,Penha/Sao,Miguel),,,,,,
7580,9904107,Rua,Melo,Freire,oposto,a,Rua,Tuiuti,(Bairro/Centro),,,,,,,,,,
3408,135*,Marginal,do,Rio,Tiete,pista,expressa,,,,,,,,,,,,
3430,135*,Marginal,do,Rio,Tiete,pista,expressa,,,,,,,,,,,,
3401,158,Avenida,dos,Bandeirantes,altura,da,Praca,Dr.,Francisco,Patti,(sentido,Marginal/Imigrantes)(Faixas,1,2,e,3),,,
3416,157,Avenida,dos,Bandeirantes,altura,da,Praca,Dr.,Francisco,Patti,(Marginal/Imigrantes),(Faixas,4,e,5),,,,
3403,106,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3434,106,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3400,164,Marginal,Tiete,pista,expressa,,,,,,,,,,,,,,
3429,164,Marginal,Tiete,pista,expressa,,,,,,,,,,,,,,
3404,159,Avenida,Afonso,D’Escragnole,Taunay,apos,o,Viaduto,Dante,Delmanto,(sentido,Marginal/Imigrantes),,,,,,,
3406,144,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3435,144,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3407,140,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3436,140,Marginal,do,Rio,Pinheiros,pista,expressa,,,,,,,,,,,,
3409,189,Avenida,das,Nacões,Unidas,em,frente,ao,n0,7.203,(sentido,Interlagos/Castelo,Branco),,,,,,
3410,192,Avenida,dos,Bandeirantes,-,Pista,local,proximo,a,R.,Lourenco,Marques,(sentido,Imigrantes/Marginal),,,,,
3411,188,Marginal,Pinheiros,-,Pista,expressa,-,altura,do,supermercado,Extra/Panamby,(sentido,Castelo,Branco/Interlagos),,,,,
3437,188,Marginal,Pinheiros,-,Pista,expressa,-,altura,do,supermercado,Extra/Panamby,(sentido,Castelo,Branco/Interlagos),,,,,
3415,194,Marginal,Tiete,-,Pista,expressa,-,antes,da,Ponte,da,Freguesia,do,o,(sentido,Castelo,Branco/Airton,Senna),
3431,194,Marginal,Tiete,-,Pista,expressa,-,antes,da,Ponte,da,Freguesia,do,o,(sentido,Castelo,Branco/Airton,Senna),
3417,215,Marginal,Tiete,pista,expressa,,,,,,,,,,,,,,
3432,215,Marginal,Tiete,pista,expressa,,,,,,,,,,,,,,
3418,90,Marginal,Pinheiros,antes,da,ponte,da,Cidade,Universitaria,(sentido,Castelo,Branco/Interlagos),-,faixas,1,2,3,e,4
3438,90,Marginal,Pinheiros,antes,da,ponte,da,Cidade,Universitaria,(sentido,Castelo,Branco/Interlagos),-,faixas,1,2,3,e,4
3419,198,Marginal,Pinheiros,antes,da,ponte,da,Cidade,Universitaria,(sentido,Castelo,Branco/Interlagos),-,faixas,5,6,e,7,
3439,198,Marginal,Pinheiros,antes,da,ponte,da,Cidade,Universitaria,(sentido,Castelo,Branco/Interlagos),-,faixas,5,6,e,7,
3421,161,Marginal,Tiete,-,Pista,expressa,Antes,da,Ponte,do,Piqueri,(Sent.,Ayrton,Senna,/,Castelo,Branco),,
3433,161,Marginal,Tiete,-,Pista,expressa,Antes,da,Ponte,do,Piqueri,(Sent.,Ayrton,Senna,/,Castelo,Branco),,
3422,175,Av.,dos,Bandeirantes,antes,da,Av.,Miruna,(Sentido,Imigrantes/Marg.Pinheiros),,,,,,,,,
3423,603,Av.,Otaviano,Alves,de,Lima,apos,R.,Leo,R.,de,Moraes,(sentido,A.Senna/C.Branco),,,,,
3424,271,Av.,Otaviano,Alves,de,Lima,apos,R.,Leo,R.,de,Moraes,(sentido,A.Senna/C.Branco),fx,4,e,5,
3425,601,Marginal,Tiete,pista,central,,,,,,,,,,,,,,
3426,279,Av.,Pres.,Castelo,Branco,apos,Ponte,da,Casa,Verde,(sentido,C.Branco/A.Senna),,,,,,,
3427,380,Av.,Pres.,Castelo,Branco,apos,Ponte,da,Casa,Verde,(sentido,C.Branco/A.Senna),fx,4,e,5,,,
3428,176,Marginal,Tiete,pista,central,,,,,,,,,,,,,,
3595,17,Av.,dos,Bandeirantes,x,Av.,Miruna,(Sentido,Imigrantes/Marg.Pinheiros),,,,,,,,,,
3596,16,Av.,dos,Bandeirantes,x,R.,Funchal,(Sentido,Imigrantes/Marg.Pinheiros),,,,,,,,,,
3597,27,Av.,das,Nacões,Unidas,x,R.,Guriu,(Sentido,Interlagos/Castelo,Branco),,,,,,,,
3594,29,Av.,dos,Bandeirantes,x,Al.,dos,Maracatins,(Sentido,Imigrantes/Marg.Pinh.),,,,,,,,,
3599,749,Av.,dos,Bandeirantes,sob,o,Viaduto,Santo,Amaro,(Sentido,Marg.Pinheiros/Imigrantes),,,,,,,,
3598,795,Al.,dos,Tupiniquins,x,Av.,dos,Bandeirantes,(Sentido,Imigrantes/Marg.Pinheiros),,,,,,,,,
1601,330,R.,Henrique,Schaumann,n0,517,-,Sentido,Perdizes/Ibirapuera,,,,,,,,,,
1602,343,Av.,Brig.,Faria,Lima,n0,2668,-,Sentido,Pinheiros/Itaim,,,,,,,,,
1603,342,R.,Estados,Unidos,n0,701,-,Sentido,Ibirapuera/Pinheiros,,,,,,,,,,
1604,344,Al.,Gabriel,Monteiro,da,Silva,n0,2453,-,Sentido,Bairro/Centro,,,,,,,,
1605,346,R.,Bela,Cintra,n0,1600,-,Sentido,Bairro/Centro,,,,,,,,,,
1606,337,Al,.Santos,n0,2511,-,Sentido,Consolacao/Paraiso,,,,,,,,,,,
1607,334,R.,dos,Pinheiros,n0,351,-,Sentido,Bairro/Centro,,,,,,,,,,
1608,341,R.,Cardeal,Arcoverde,n0,2657,-,Sentido,Centro/Bairro,,,,,,,,,,
1609,347,R.,Artur,de,Azevedo,n0,1920,-,Sentido,Centro/Bairro,,,,,,,,,
1610,339,Av.,Brasil,n0,126,-,Sentido,Ibirapuera/Pinheiros,,,,,,,,,,,
1611,345,R.,Estados,Unidos,n0,1454,-,Sentido,Ibirapuera/Pinheiros,,,,,,,,,,
1612,367,R.,Joaquim,Floriano,n0,72,-,Sentido,Jd.,Paulista/Itaim,,,,,,,,,
1613,366,Al.,Franca,n0,446,-,Sentido,Jd.,Paulista/Consolacao,,,,,,,,,,
1614,369,R.,Pamplona,n0,1461,-,Sentido,Bela,Vista,/Jd.,Paulista,,,,,,,,
1615,111,Av.,Pedroso,de,Morais,n0,657,-,Sentido,Pinheiros/Reboucas,,,,,,,,,
1616,368,Al.,Santos,n0,1317,(Sentido,Consolacao/Paraiso),,,,,,,,,,,,
1617,134,R.,Tutoia,n0,1157,(Sentido,V.,Mariana/Jd.,Paulista),,,,,,,,,,
1618,376,R.,Cubatao,n0,131,(Sentido,Jd.,Paulista/V.Mariana),,,,,,,,,,,
1619,381,R.,Teixeira,da,Silva,n0,204,(Sentido,Jd.Paulista/Bela,Vista),,,,,,,,,
1620,172,R.,Dr.,Rafael,de,Barros,n0,639,(Sentido,Centro/Bairro),,,,,,,,,
1621,382,Al.,Jau,n0,161,(Sentido,Paraiso/Consolacao),,,,,,,,,,,,
1622,173,R.,Afonso,de,Freitas,n0,303,(Sentido,Paraiso/Ibirapuera),,,,,,,,,,
1623,356,Av.,Brig.,Faria,Lima,n0,1188,(Sentido,Pinheiros/Reboucas),,,,,,,,,,
1624,364,R.,Tabapua,n0,830,(Sentido,Itaim/Jd.,Paulista),,,,,,,,,,,
1632,371,R.,Oscar,Freire,n0,676,(Sentido,Consolacao/Paraiso),,,,,,,,,,,
1625,354,R.,Augusta,n0,1806,(Sentido,Centro/Bairro),,,,,,,,,,,,
1626,354,R.,Augusta,n0,1771,(Sentido,Bairro/Centro),,,,,,,,,,,,
1627,331,R.,Teodoro,Sampaio,n0,2895,(Sentido,Bairro/Centro),,,,,,,,,,,
1628,332,Av.,Cidade,Jardim,n0,655,(Sentido,Bairro/Centro),,,,,,,,,,,
1629,370,Av.,Nove,de,Julho,n0,3117,(Sentido,Bairro/Centro),-,Faixa,Exclusiva,de,onibus,,,,,
1630,370,Av.,Nove,de,Julho,n0,3117,(Sentido,Bairro/Centro),,,,,,,,,,
1631,358,R.,Teodoro,Sampaio,n0,1316,(Sentido,Bairro/Centro),,,,,,,,,,,
1501,9903010,R.,Jose,Paulino,n0,400,(Sentido,Centro/Bairro),,,,,,,,,,,
1502,9903011,R.,Ribeiro,de,Lima,n0,486,(Sentido,Tiradentes/Bom,Retiro),,,,,,,,,
1503,9903020,R.,Paula,Sousa,n0,193,(Sentido,Sta.,Ifigenia/,Bras),,,,,,,,,
1504,9903023,R.,Pedroso,n0,258,(Sentido,Liberdade/Bela,Vista),,,,,,,,,,,
1505,9903024,R.,da,Gloria,n0,200,(Sentido,Centro/Bairro),,,,,,,,,,,
1506,9903026,R.,Treze,de,Maio,n0,1854,(Sentido,Centro/Bairro),,,,,,,,,,
1507,9903035,Al.,Barao,de,Limeira,n0,937,(Sentido,Bairro/Centro),,,,,,,,,,
1508,9903021,Al.,Joaquim,Eugenio,de,Lima,n0,279,(Sentido,Bela,Vista/Jd.,Paulista),,,,,,,
1509,9903025,R.,Galvao,Bueno,n0,31,(Sentido,Bairro/Centro),,,,,,,,,,,
1510,9903027,Av.,Brig.,Luis,Antonio,n0,1619,(Sentido,Bairro/Centro),,,,,,,,,,
1511,9903012,Av.,Duque,de,Caxias,n0,212,(Sentido,Republica/Sta.,Ifigenia),,,,,,,,,
1512,9903015,R.,Carlos,de,Sousa,Nazare,n0,180,(Sentido,Se/Bras),,,,,,,,,
1513,9903028,R.,Matias,Aires,n0,414,(Sentido,Bela,Vista/Consolacao),,,,,,,,,,
1514,9903031,R.,Cons.,Crispiniano,n0,387,(Sentido,Anhangabau/Lgo.Paicandu),,,,,,,,,,,
1515,9903032,R.,Frei,Caneca,n0,425,(Sentido,Bairro/Centro),,,,,,,,,,,
1516,9903033,R.,Brig.,Tobias,n0,541,(Sentido,Bairro/Centro),,,,,,,,,,,
1517,9903034,R.,Venceslau,Bras,n0,66,(Sentido,Pque.,D.,Pedro,I/Se),,,,,,,,
1520,9903017,R.,Sergipe,n0,446,(Sentido,Higienopolis/Consolacao),,,,,,,,,,,,
1522,9903029,R.,Dona,Veridiana,n0,322,(Sentido,Higienopolis/,Campos,Eliseos),,,,,,,,,
1523,9903018,Av.,Sen.,Queiros,n0,396,(Sentido,Bras/Sta.,Ifigenia),,,,,,,,,,
1518,9903014,R.,Sta,Ifigenia,n0,175,(Sentido,Bairro/Centro),,,,,,,,,,,
1519,9903016,Av.,Higienopolis,n0,195,(Sentido,Consolacao/Pacaembu),,,,,,,,,,,,
1521,9903022,R.,Haddock,Lobo,n0,403,C,(Sentido,Centro/Bairro),,,,,,,,,,
1524,9903030,Pca,da,Republica,n0,287,(Sentido,Sta.,Cecilia/Se),,,,,,,,,,
1525,9903001,Pca,Princesa,Isabel,oposto,ao,n0,68(Sent.Bairro/Centro),-,Faixa,Excl.,de,onibus,,,,,,
1526,9903002,Pca,Princesa,Isabel,oposto,ao,n0,68,(Sentido,Bairro/Centro),,,,,,,,,
1527,9903006,R.,da,Consolacao,n0,913,(Sentido,Bairro/Centro),-,Faixa,Excl.,de,onibus,,,,,,
1528,9903007,R.,da,Consolacao,n0,913,(Sentido,Bairro/Centro),,,,,,,,,,,
1529,9903009,Av.,Prestes,Maia,n0,913,A,(Sentido,Bairro/Centro),,,,,,,,,,
1530,9903008,Av.,Nove,de,Julho,n0,1270,(Sentido,Centro/Bairro),,,,,,,,,,
1531,9903003,Av.,Sao,Joao,n0,2.139,(Sentido,Bairro/Centro),-,Faixa,Excl.,de,onibus,,,,,,
1532,9903003,Av.,Sao,Joao,n0,2.139,(Sentido,Bairro/Centro),,,,,,,,,,,
1533,9903004,R.,da,Consolacao,n0,1.272,(Sentido,Centro/Bairro),-,Faixa,Excl.,de,onibus,,,,,,
1534,9903005,R.,da,Consolacao,n0,1.272,(Sentido,Centro/Bairro),,,,,,,,,,,
4200,2011404004,AV.,ALCÂNTARA,MACHADO,PRoXIMO,A,RUA,DR.,ALMEIDA,LIMA,,,,,,,,,
4201,2011404002,AV.,ALCÂNTARA,MACHADO,PRoXIMO,A,RUA,SIQUEIRA,BUENO,,,,,,,,,,
4203,4040006,AV.,ARICANDUVA,ALTURA,DO,N.,9.291,,,,,,,,,,,,
4202,404005,AV.,ARICANDUVA,PX,RUA,DR.,MARIANO,C.,DE,MOURA,,,,,,,,,
4210,500007,AV.,DOUTOR,RICARDO,JAFET,SOB,VIADUTO,SAIOa,,,,,,,,,,,
4209,500003,AV.,DOUTOR,RICARDO,JAFET,SOB,VIADUTO,SAIOa,,,,,,,,,,,
4206,500005,AV.,EMBAIXADOR,MACEDO,SOARES,SOB,PONTE,NOVA,FEPASA,,,,,,,,,,
4218,404003,AV.,NAcÕES,UNIDAS,(LOCAL),SOB,PONTE,CIDADE,UNIVERSITaRIA,SENTIDO,INTERLAG/C.BRANCO,,,,,,,,
4217,500008,AV.,NAcÕES,UNIDAS,SOB,PONTE,DO,SOCORRO,,,,,,,,,,,
4216,500001,AV.,NAcÕES,UNIDAS,SOB,PONTE,DO,SOCORRO,,,,,,,,,,,
4208,50010,AV.,SENADOR,TEOTONIO,VILELA,SOB,PASSARELA,DO,HIPER,EXTRA,,,,,,,,,
4207,500011,AV.,SENADOR,TEOTONIO,VILELA,SOB,PASSARELA,DO,HIPER,EXTRA,,,,,,,,,
4205,500006,AV.,VINTE,E,TReS,DE,MAIO,SOB,VIADUTO,PEDROSO,,,,,,,,,
4204,19,AV.,VINTE,E,TReS,DE,MAIO,SOB,VIADUTO,TUToIA,,,,,,,,,
4214,500004,AV.NAcÕES,UNIDAS,(LOCAL),SOB,PONTE,CIDADE,JARDIM,-,SENTIDO,INTERLAGOS/C.,BRANCO,,,,,,,
4211,2011436001,AV.PROFESSOR,NOe,DE,AZEVEDO,PRoXIMO,A,R.,DONA,JuLIA,,,,,,,,,
4215,500009,PRAcA,ALBERTO,RANGEL,SOB,PONTE,CIDADE,UNIVERSITaRIA,SENTIDO,C.,BRANCO/INTERLAGOS,,,,,,,,
4213,436004,R.,MAURiCIO,F.,KLABIN,PRoXIMO,R.,DR.,LOPES,DE,ALMEIDA,SENTIDO,V.,MARIANA/IPIRANGA,,,,,
4212,436002,RUA,VERGUEIRO,PROXIMO,A,RUA,TAMOIO,,,,,,,,,,,,
